tair_id,symbol_hint,is_panel,is_hub_han,is_hub_liew,atlas_celltype_primary,pathway_primary,mean_log2fc_OSD_dark,mean_log2fc_OSD_light,degree,weighted_degree,betweenness
AT3G56240,,False,False,True,Liew_provasculature,non-panel,0.00554240148950666,-0.4097857173074,1,1.0,0.0
AT3G20540,,True,False,False,panel_only,Base excision repair,0.2459654824427321,0.04460886838141853,1,1.0,0.0
AT2G28350,,True,False,False,panel_only,Plant hormone signal transduction,-0.2623930332164565,0.021275681600145525,1,1.0,0.0
AT3G01950,,False,False,True,Liew_provasculature,non-panel,-0.08388900869407195,-0.37715550227166467,1,1.0,0.0
AT1G76130,,False,False,True,Liew_provasculature,non-panel,-0.2690331051767708,-0.2525465107703138,1,1.0,0.0
AT4G18970,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,-1.4749036903974992,-0.6112130913927667,1,1.0,0.0
AT3G23050,,True,False,True,Liew_root_cap,Plant hormone signal transduction,0.4657049803177771,-0.22308309935598203,1,1.0,0.0
AT1G79040,,True,False,False,panel_only,Photosynthesis,1.8391523815919895,-1.1866108814086738,1,1.0,0.0
AT1G77470,,True,False,False,panel_only,Mismatch repair,0.06267304217257981,0.2492778529948,1,1.0,0.0
AT5G52250,,True,False,False,panel_only,Circadian rhythm - plant,2.5380447855861603,-0.21134541706339438,1,1.0,0.0
AT1G67740,,True,False,False,panel_only,Photosynthesis,1.7467826521596124,-1.1494127069223634,1,1.0,0.0
AT2G46340,SPA1,True,False,False,panel_only,Photoreceptors,0.9308607239980929,-0.5204472493636566,1,1.0,0.0
AT3G61420,,True,False,False,panel_only,Nucleotide excision repair,0.46360085444682464,0.3564967834904103,1,1.0,0.0
AT3G52090,,True,False,False,panel_only,Nucleotide excision repair,-0.0764403409962327,-0.3519702457685794,1,1.0,0.0
AT3G29350,,True,False,False,panel_only,Plant hormone signal transduction,0.404860174285899,-0.12450205230752233,1,1.0,0.0
AT1G74890,,True,False,False,panel_only,Plant hormone signal transduction,2.0636491585859447,-0.6199001948399873,1,1.0,0.0
AT4G23980,,True,False,False,panel_only,Plant hormone signal transduction,-0.1528847769115863,-0.05832131535438,1,1.0,0.0
AT4G18130,PHYE,True,False,False,panel_only,Photoreceptors,0.049313691806286364,0.24738117201139062,1,1.0,0.0
AT4G13770,,True,False,False,panel_only,Glucosinolate biosynthesis,-1.905185890636483,-0.956064610087794,1,1.0,0.0
AT1G04180,,True,False,False,panel_only,Plant hormone signal transduction,-0.3057834275633728,-0.02742874796754598,1,1.0,0.0
AT1G10070,,True,False,False,panel_only,Glucosinolate biosynthesis,2.3357045666126077,1.6193903726183265,1,1.0,0.0
AT1G09570,PHYA,True,False,False,panel_only,Photoreceptors,0.14544467144513362,0.3711157971438586,1,1.0,0.0
AT2G43790,,True,False,False,panel_only,Plant hormone signal transduction,0.07035295273935847,0.17838723137976195,1,1.0,0.0
AT1G08380,,True,False,False,panel_only,Photosynthesis,1.7949281980734142,-1.3726760354860295,1,1.0,0.0
AT1G22770,GI,True,False,False,panel_only,Circadian_core,0.625658618675306,0.7593535499839041,1,1.0,0.0
AT1G21710,,True,False,False,panel_only,Base excision repair,-0.1988342928485353,-0.3110973468552,1,1.0,0.0
AT1G21460,SWEET1,True,False,False,panel_only,Sugar_transporters_SWEET,1.134700498578096,0.0231059512481268,1,1.0,0.0
AT1G53310,,True,False,False,panel_only,Carbon fixation in photosynthetic organisms,-0.2745906652407745,0.18453198704365126,1,1.0,0.0
AT1G51660,,True,False,False,panel_only,Plant hormone signal transduction,0.06388215155447413,0.11399678684986565,1,1.0,0.0
AT5G41360,,True,False,False,panel_only,Nucleotide excision repair,-0.23362347799995042,-0.17628674583059967,1,1.0,0.0
AT3G48740,SWEET11,True,False,False,panel_only,Sugar_transporters_SWEET,3.5831112881265077,1.6365585760545571,1,1.0,0.0
AT3G48190,,True,False,False,panel_only,Homologous recombination,-0.22829972057124956,0.291690003948149,1,1.0,0.0
AT3G15354,,True,False,False,panel_only,Circadian rhythm - plant,-0.37334192322361975,-0.7821900106645439,1,1.0,0.0
AT1G05490,,True,False,False,panel_only,Homologous recombination,-0.2644874125399013,0.28420341147925166,1,1.0,0.0
AT1G70700,,True,False,False,panel_only,Plant hormone signal transduction,0.8802253648035121,-0.7239010594179933,1,1.0,0.0
AT1G13635,,True,False,False,panel_only,Base excision repair,-0.7356343840374127,-0.7954893056325961,1,1.0,0.0
AT2G17890,,True,False,False,panel_only,Plant hormone signal transduction,1.0916800793702466,1.7175717104071133,1,1.0,0.0
AT2G16390,,True,False,False,panel_only,Homologous recombination,0.0028470650848941965,-0.40652239027603465,1,1.0,0.0
AT2G05710,,True,False,False,panel_only,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),-0.17786567020372893,0.2552902292402865,1,1.0,0.0
AT1G12900,,True,False,False,panel_only,Carbon fixation in photosynthetic organisms,1.4958699511533886,-1.9224585855299197,1,1.0,0.0
AT1G10960,,True,False,False,panel_only,Photosynthesis,0.3994499944724286,-1.0416139087761527,1,1.0,0.0
AT2G20562,,False,False,True,Liew_provasculature,non-panel,0.00683240041804567,-0.7653992648751057,1,1.0,0.0
AT4G15920,,False,True,False,Han:Cortex_hypocotyl,non-panel,-0.43001846907486635,-0.4978518028949783,1,1.0,0.0
AT2G41340,,True,False,False,panel_only,Nucleotide excision repair,0.8986491173233903,-1.6464099334785793,1,1.0,0.0
AT2G41140,,True,False,False,panel_only,Plant hormone signal transduction,-0.2627198604183702,-0.04112425477165673,1,1.0,0.0
AT1G24100,,True,False,False,panel_only,Glucosinolate biosynthesis,-0.18961147751276633,-0.20917597698052667,1,1.0,0.0
AT3G16980,,True,False,False,panel_only,Nucleotide excision repair,-0.30795819209756964,-0.3819296298653528,1,1.0,0.0
AT3G43440,,True,False,False,panel_only,Plant hormone signal transduction,0.18959670718741464,0.30530381257726646,1,1.0,0.0
AT5G44030,,False,False,True,Liew_xylem,non-panel,-0.6903098248103366,-0.7841418459690294,1,1.0,0.0
AT1G07370,,True,False,True,Liew_QC,Mismatch repair,-0.16887612691917675,-0.4449321934508883,1,1.0,0.0
AT1G17290,,True,False,False,panel_only,Carbon fixation in photosynthetic organisms,0.26275120534061625,0.16518497922817918,1,1.0,0.0
AT1G16970,,True,False,False,panel_only,Non-homologous end-joining,-0.15216279812179814,-0.022816131374507803,1,1.0,0.0
AT1G15580,,True,False,False,panel_only,Plant hormone signal transduction,-0.3225641787488566,-1.1547340326488411,1,1.0,0.0
AT1G14150,,True,False,False,panel_only,Photosynthesis,0.7848391375563667,-1.7022613266529583,1,1.0,0.0
AT2G22780,,True,False,False,panel_only,Carbon fixation in photosynthetic organisms,0.248783969871374,0.3354035715920319,1,1.0,0.0
AT1G62045,,False,False,True,Liew_xylem,non-panel,-0.516930738921687,-0.3285420246487247,1,1.0,0.0
AT4G21940,,True,False,False,panel_only,Plant hormone signal transduction,-1.0562586827304161,-0.1409116676316362,1,1.0,0.0
AT1G32470,,True,False,False,panel_only,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),0.11500062474256163,-1.342502008066316,1,1.0,0.0
AT1G32100,,False,False,True,Liew_xylem,non-panel,-0.6201947709979284,-0.4932397744539123,1,1.0,0.0
AT1G31330,,True,False,False,panel_only,Photosynthesis,2.694095543122545,-1.0232189856209526,1,1.0,0.0
AT1G30380,,True,False,False,panel_only,Photosynthesis,1.4014913771531523,-1.7205897857050925,1,1.0,0.0
AT5G66880,,True,False,False,panel_only,Plant hormone signal transduction,0.3081787267657196,0.07168054303326434,1,1.0,0.0
AT5G41370,,True,False,False,panel_only,Nucleotide excision repair,0.07211240998922634,0.2770809337371786,1,1.0,0.0
AT5G01240,,True,False,False,panel_only,Plant hormone signal transduction,0.34892225056203835,0.5019578042874177,1,1.0,0.0
AT2G24490,,True,False,False,panel_only,Mismatch repair,-0.29262522737224334,-0.688682217348977,1,1.0,0.0
AT5G15170,,True,False,False,panel_only,Base excision repair,0.0277978884399438,-0.05007362407554535,1,1.0,0.0
AT3G24340,,True,False,False,panel_only,Homologous recombination,-0.06259803728930692,-0.7647486504803117,1,1.0,0.0
AT4G21100,,True,False,False,panel_only,Nucleotide excision repair,-0.00735955243905867,0.15277905499735725,1,1.0,0.0
AT2G36460,,True,False,False,panel_only,Carbon fixation in photosynthetic organisms,0.29551685248425774,0.6990365480477214,1,1.0,0.0
AT2G34430,,True,False,False,panel_only,Photosynthesis - antenna proteins,1.9984935997623632,-2.4568074234285735,1,1.0,0.0
AT5G03860,,True,False,False,panel_only,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),0.30363147798747164,0.46935329910911333,1,1.0,0.0
AT2G25490,,True,False,False,panel_only,Plant hormone signal transduction,-0.11144985442772233,0.13236063498600462,1,1.0,0.0
AT2G23080,,True,False,False,panel_only,Circadian rhythm - plant,0.16292916255663623,-0.0704735366734437,1,1.0,0.0
AT1G18250,,False,False,True,Liew_QC,non-panel,-0.40996419248273197,-0.7591322893255498,1,1.0,0.0
AT1G17455,LAZY2,True,False,False,panel_only,Gravitropism,0.15609726328491183,-0.15022892281447672,1,1.0,0.0
AT3G18600,,False,False,True,Liew_QC,non-panel,-0.10233690666757304,0.1291528070721303,1,1.0,0.0
AT2G03500,,False,False,True,Liew_provasculature,non-panel,-0.419324434202776,0.03487713086345967,1,1.0,0.0
AT3G60750,,True,False,False,panel_only,Carbon fixation in photosynthetic organisms,-0.05056781089525386,-0.3495544618588841,1,1.0,0.0
AT2G22330,,True,False,False,panel_only,Glucosinolate biosynthesis,-0.14014107708045231,-0.2910900035968807,1,1.0,0.0
AT3G42670,,True,False,False,panel_only,Homologous recombination,-0.3108411021239461,-0.1900259316986221,1,1.0,0.0
AT3G04120,,True,False,False,panel_only,Carbon fixation in photosynthetic organisms,-0.05156573389331833,-0.0974731783175337,1,1.0,0.0
AT3G23810,,False,False,True,Liew_root_cap,non-panel,-0.9306810169790176,-0.6255550251433285,1,1.0,0.0
AT5G25880,,True,False,False,panel_only,Carbon fixation in photosynthetic organisms,-0.1806639240661574,0.08012798256563902,1,1.0,0.0
AT4G33730,,True,False,False,panel_only,Plant hormone signal transduction,-0.3780575636818934,-0.03171284834171234,1,1.0,0.0
AT4G32520,,True,False,False,panel_only,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),0.0712992179077299,-0.001087166520110633,1,1.0,0.0
AT5G18240,,False,False,True,Liew_provasculature,non-panel,0.7173604238010179,-0.14343000373810358,1,1.0,0.0
AT5G63920,,True,False,False,panel_only,Fanconi anemia pathway,-0.25878808582583135,-0.7264196628291736,1,1.0,0.0
AT3G15650,,False,False,True,Liew_provasculature,non-panel,-1.3212209582290135,0.007427844741134633,1,1.0,0.0
AT5G14780,,True,False,False,panel_only,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),0.3604777483702064,0.9056398035233606,1,1.0,0.0
AT3G08860,,True,False,False,panel_only,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),0.7284043648067553,1.6134787983889296,1,1.0,0.0
AT2G42790,,True,False,False,panel_only,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),0.14551219935826665,0.7376134487568554,1,1.0,0.0
AT3G10080,,False,False,True,Liew_xylem,non-panel,-0.6455634128789267,-0.603498769129878,1,1.0,0.0
AT5G13220,,True,False,False,panel_only,Plant hormone signal transduction,-0.1998811867716376,0.2660806895796341,1,1.0,0.0
AT5G59180,,True,False,False,panel_only,Nucleotide excision repair,-0.10346873163626137,0.061765761423064336,1,1.0,0.0
AT4G35740,,True,False,False,panel_only,Fanconi anemia pathway,0.2673023777390517,-0.0882783136903597,1,1.0,0.0
AT3G49370,,True,False,False,panel_only,Plant hormone signal transduction,0.162881092955319,-0.4928905107387347,1,1.0,0.0
AT1G20340,,True,False,False,panel_only,Photosynthesis,2.645692608937297,-1.2109463995223206,1,1.0,0.0
AT1G19230,RBOHE,True,False,False,panel_only,ROS_scavenging,-0.3398120923607273,1.9804355325489764,1,1.0,0.0
AT4G23870,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,0.48250369803427695,0.11789962584209229,1,1.0,0.0
AT4G35900,,True,False,False,panel_only,Plant hormone signal transduction,0.24517434108724634,0.5030129323105968,1,1.0,0.0
AT2G30860,,False,False,True,Liew_QC,non-panel,-0.20974428660048164,-0.4213332376266647,1,1.0,0.0
AT2G30570,,True,False,False,panel_only,Photosynthesis,1.9236464669210867,-1.7100667885248348,1,1.0,0.0
AT2G30350,,True,False,False,panel_only,Fanconi anemia pathway,0.4203010100708197,-0.087850406529373,1,1.0,0.0
AT4G26970,,True,False,True,Liew_provasculature,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),-0.030794269853547333,0.1856793440365657,1,1.0,0.0
AT4G38230,,True,False,False,panel_only,Plant hormone signal transduction,0.1744158777087358,0.3699760590092143,1,1.0,0.0
AT5G24470,PRR5,True,False,False,panel_only,Circadian_core,1.2330782859564564,0.7630041828503723,1,1.0,0.0
AT4G34770,,True,False,False,panel_only,Plant hormone signal transduction,-1.83201900009848,-0.4267600178344706,1,1.0,0.0
AT5G58760,,True,False,False,panel_only,Nucleotide excision repair,0.15746904262305797,-0.21002179603662305,1,1.0,0.0
AT5G47760,,True,False,False,panel_only,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),0.258995131150941,0.013019021930659999,1,1.0,0.0
AT3G24495,,True,False,False,panel_only,Mismatch repair,-0.0040047593663477665,-0.03637939350889067,1,1.0,0.0
AT5G62670,,True,False,False,panel_only,Plant hormone signal transduction,-0.17059649000081245,-0.368594095034331,1,1.0,0.0
AT5G13360,,True,False,False,panel_only,Plant hormone signal transduction,0.19735197043681907,0.21478240496559264,1,1.0,0.0
AT5G40820,,True,False,False,panel_only,Fanconi anemia pathway,-0.5522990964324627,-0.13638886326736613,1,1.0,0.0
AT5G03280,,True,False,False,panel_only,Plant hormone signal transduction,-0.1704653625553005,0.27507368805328986,1,1.0,0.0
AT5G25350,,True,False,False,panel_only,Plant hormone signal transduction,0.23268703191199602,0.6007712279516216,1,1.0,0.0
