source,target,rho,sign,n_overlap,p_emp_perm,source_is_hub,target_is_hub,source_is_hub_han,source_is_hub_liew,target_is_hub_han,target_is_hub_liew,support_tier
AT1G19450,AT3G43720,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G19450,AT3G45610,-1.0,-,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G19450,AT3G55050,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G19450,AT4G03400,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G19450,AT4G09570,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G19450,AT4G24275,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G19450,AT4G36710,-1.0,-,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G19450,AT5G12940,1.0,+,6,0.00699300691485405,True,True,True,False,True,True,n6
AT1G19450,AT5G26780,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G19450,AT5G41900,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G19450,AT5G45280,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G19450,AT5G47080,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G19480,AT2G30620,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G19480,AT2G46600,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G19480,AT5G24120,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G19750,AT1G70850,1.0,+,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G19750,AT3G16150,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G19750,AT5G56540,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G19830,AT2G26660,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G19830,AT3G18660,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G19830,AT3G27200,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G19830,AT5G23860,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G19830,AT5G49460,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G20020,AT1G27670,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G20020,AT1G68810,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G20020,AT2G34500,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G20020,AT3G29035,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G20020,AT3G32980,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G20020,AT5G03230,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G20020,AT5G15630,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G20190,AT3G16857,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G20190,AT3G43810,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G20190,AT4G21710,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G20190,AT5G13320,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G20190,AT5G35840,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G20190,AT5G66590,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G20340,AT4G34050,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G20440,AT3G12710,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G20440,AT5G20850,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G20450,AT1G45249,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G20450,AT1G63500,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G20450,AT1G66150,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G20450,AT1G74940,1.0,+,6,0.00699300691485405,True,True,False,True,True,False,n6
AT1G20450,AT1G77320,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G20450,AT1G79620,-1.0,-,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G20450,AT2G33990,1.0,+,6,0.00699300691485405,True,True,False,True,True,False,n6
AT1G20450,AT2G38120,-1.0,-,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G20450,AT2G38640,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G20450,AT3G22320,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G20450,AT3G23750,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G20450,AT4G12910,-1.0,-,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G20450,AT4G25780,-1.0,-,6,0.00699300691485405,True,True,False,True,True,False,n6
AT1G20450,AT5G37020,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G20450,AT5G39340,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G20450,AT5G45400,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G20450,AT5G59890,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G20470,AT1G62570,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G20470,AT5G03170,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G20720,AT1G56580,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G20720,AT5G51890,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G21100,AT1G66280,1.0,+,6,0.00699300691485405,True,True,True,False,True,True,n6
AT1G21100,AT1G76100,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G21100,AT1G76930,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G21100,AT2G17710,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G21100,AT2G36380,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G21100,AT2G43535,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G21100,AT3G20410,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G21100,AT3G53480,1.0,+,6,0.00699300691485405,True,True,True,False,True,True,n6
AT1G21100,AT3G55330,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G21100,AT3G63010,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G21100,AT4G28660,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G21100,AT4G32260,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G21100,AT4G37070,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G21100,AT4G37930,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G21100,AT5G04140,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G21100,AT5G13420,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G21100,AT5G19550,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G21100,AT5G57050,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G21100,AT5G58330,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G21110,AT1G64640,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G21110,AT1G68050,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G21110,AT2G38940,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G21110,AT3G15020,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G21110,AT3G15353,-1.0,-,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G21110,AT3G52930,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G21110,AT4G04695,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G21110,AT4G33220,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G21110,AT5G06860,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G21110,AT5G39320,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G21110,AT5G63650,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G21110,AT5G63850,-1.0,-,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G21120,AT1G59750,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G21120,AT2G23030,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G21120,AT4G01750,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G21120,AT5G57160,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G21120,AT5G62000,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G21460,AT3G53620,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G21710,AT3G22310,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G22020,AT1G54575,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G22020,AT3G05490,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G22020,AT3G05910,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G22020,AT3G27360,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G22020,AT4G16380,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G22070,AT2G28760,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G22070,AT2G36355,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G22070,AT4G12470,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G22070,AT5G26280,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G22710,AT1G70940,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G22710,AT1G75580,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G22710,AT2G46790,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G22710,AT3G15240,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G22710,AT3G55990,-1.0,-,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G22710,AT4G01600,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G22710,AT5G59290,-1.0,-,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G22740,AT1G28130,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G22740,AT1G53240,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G22740,AT1G69680,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G22740,AT1G76240,-1.0,-,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G22740,AT2G15310,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G22740,AT2G25930,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G22740,AT2G30970,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G22740,AT2G31970,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G22740,AT2G44350,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G22740,AT2G44900,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G22740,AT2G47650,-1.0,-,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G22740,AT3G07010,-1.0,-,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G22740,AT3G21600,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G22740,AT3G43720,-1.0,-,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G22740,AT3G45610,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G22740,AT3G55050,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G22740,AT4G03400,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G22740,AT4G09570,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G22740,AT4G24275,-1.0,-,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G22740,AT4G36710,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G22740,AT5G12940,-1.0,-,6,0.00699300691485405,True,True,True,False,True,True,n6
AT1G22740,AT5G26780,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G22740,AT5G41900,-1.0,-,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G22740,AT5G45280,-1.0,-,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G22740,AT5G47080,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G22770,AT5G03120,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G23040,AT1G43670,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G23040,AT1G48670,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G23040,AT1G66410,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G23040,AT1G78370,-1.0,-,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G23040,AT2G14900,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G23040,AT2G43100,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G23040,AT3G05920,1.0,+,6,0.00699300691485405,True,True,False,True,True,False,n6
AT1G23040,AT3G14150,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G23040,AT4G08920,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G23040,AT4G12410,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G23040,AT4G12520,1.0,+,6,0.00699300691485405,True,True,False,True,True,False,n6
AT1G23040,AT4G22235,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G23040,AT4G30190,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G23040,AT4G31320,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G23040,AT5G06839,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G23040,AT5G10770,1.0,+,6,0.00699300691485405,True,True,False,True,True,False,n6
AT1G23040,AT5G15230,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G23040,AT5G15265,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G23040,AT5G22010,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G23040,AT5G64520,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G23080,AT1G58360,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G23080,AT2G16700,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G23080,AT2G25980,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G23080,AT3G03270,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G23080,AT3G59670,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G23080,AT5G23730,1.0,+,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G23080,AT5G43580,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G23160,AT1G70850,1.0,+,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G23160,AT3G16150,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G23160,AT5G56540,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G23460,AT3G16870,-1.0,-,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G23460,AT4G02070,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G23460,AT4G26520,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G23460,AT4G30870,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G23460,AT5G03730,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G23460,AT5G20730,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G23460,AT5G25900,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G23750,AT2G18760,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G23750,AT3G46700,-1.0,-,6,0.00699300691485405,True,True,False,True,True,False,n6
AT1G23750,AT4G14890,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G23750,AT4G38860,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G23750,AT5G67110,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G24100,AT2G16500,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G25230,AT3G02920,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G25230,AT3G03840,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G25230,AT3G11410,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G25230,AT4G27230,1.0,+,6,0.00699300691485405,True,True,False,True,False,True,n6
AT1G25450,AT1G29510,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G25450,AT2G13560,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G25450,AT2G15430,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G25450,AT2G16280,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G25450,AT2G21210,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G25450,AT2G22080,-1.0,-,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G25450,AT2G22140,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G25450,AT2G41090,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G25450,AT2G46990,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G25450,AT3G23030,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G25450,AT3G60690,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G25450,AT4G00880,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G25450,AT4G03190,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G25450,AT4G33660,-1.0,-,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G25450,AT4G37450,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G25450,AT5G09920,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G25450,AT5G20570,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G25450,AT5G23210,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G25450,AT5G46570,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G25450,AT5G47910,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G25450,AT5G61000,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G25450,AT5G65280,-1.0,-,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G25450,AT5G66440,-1.0,-,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G27020,AT3G16920,-1.0,-,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G27020,AT4G27520,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G27020,AT5G54260,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G27320,AT2G28740,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G27320,AT5G06850,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G27670,AT1G68810,-1.0,-,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G27670,AT1G76570,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G27670,AT1G78290,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G27670,AT2G01140,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G27670,AT2G29380,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G27670,AT2G34500,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G27670,AT2G42600,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G27670,AT3G02380,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G27670,AT3G17820,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G27670,AT3G21510,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G27670,AT3G29035,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G27670,AT3G32980,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G27670,AT3G55090,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G27670,AT4G36110,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G27670,AT5G03230,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G27670,AT5G15630,-1.0,-,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G27670,AT5G54510,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G27670,AT5G65690,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G27840,AT4G34050,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G28130,AT1G69680,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G28130,AT1G76240,1.0,+,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G28130,AT2G15310,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G28130,AT2G47650,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G28130,AT3G07010,1.0,+,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G28130,AT3G21600,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G28130,AT3G43720,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G28130,AT3G45610,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G28130,AT4G24275,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G28130,AT4G36710,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G28130,AT5G12940,1.0,+,6,0.00699300691485405,False,True,False,False,True,True,n6
AT1G28130,AT5G41900,1.0,+,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G28130,AT5G45280,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G28290,AT1G29920,-1.0,-,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G28290,AT1G72330,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G28290,AT2G40100,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G28290,AT3G20470,1.0,+,6,0.00699300691485405,True,True,False,True,True,True,n6
AT1G28290,AT4G33430,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G28290,AT5G23660,1.0,+,6,0.00699300691485405,True,False,False,True,False,False,n6
AT1G29025,AT1G48360,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G29025,AT1G54000,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G29025,AT1G64060,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G29025,AT1G66270,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G29025,AT1G69920,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G29025,AT1G79530,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G29025,AT2G25810,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G29025,AT2G36270,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G29025,AT2G41800,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G29025,AT2G43150,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G29025,AT2G45430,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G29025,AT2G46370,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G29025,AT3G14130,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G29025,AT3G23240,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G29025,AT3G54660,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G29025,AT4G00080,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G29025,AT4G18360,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G29025,AT4G30170,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G29025,AT4G30670,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G29025,AT4G33010,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G29025,AT5G07220,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G29025,AT5G13370,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G29025,AT5G23220,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G29025,AT5G46900,1.0,+,6,0.00699300691485405,True,True,True,False,True,False,n6
AT1G29025,AT5G47435,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G29025,AT5G53190,1.0,+,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G29025,AT5G62340,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G29025,AT5G65020,1.0,+,6,0.00699300691485405,True,True,True,False,False,True,n6
AT1G29025,AT5G66190,-1.0,-,6,0.00699300691485405,True,False,True,False,False,False,n6
AT1G29420,AT3G54560,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G29420,AT5G17330,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G29500,AT1G70890,1.0,+,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G29500,AT5G42420,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G29510,AT2G16280,1.0,+,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G29510,AT2G22080,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G29510,AT4G33660,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G29510,AT4G37450,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G29510,AT5G23210,1.0,+,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G29510,AT5G65280,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G29510,AT5G66440,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G29910,AT2G38810,1.0,+,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G29910,AT2G42570,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G29910,AT2G43050,-1.0,-,6,0.00699300691485405,False,True,False,False,True,False,n6
AT1G29910,AT5G09980,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
AT1G29920,AT3G20470,-1.0,-,6,0.00699300691485405,False,True,False,False,True,True,n6
AT1G29930,AT1G35780,-1.0,-,6,0.00699300691485405,False,True,False,False,False,True,n6
